tweet,sentiment
pasca gempa bandung whoosh kcic memperlambat laju. kesempatan langka buat yang mau berlama² di whoosh. #kcic #whoosh #gempa https://t.co/RKE1Kxhnc7,neutral
Keknya kalau wekeend tiket kereta cepat hbs deh,neutral
bs gk naik whoosh?,neutral
@debapirez Naik LRT 20-25 menitan lah. Makanya selalu cari Whoosh yang 18.50,neutral
Orang berjalan di jalur Kereta Cepat Whoosh sekitar Gempolsari Hari Senin (4/12) dilaporkan ada orang berjalan di jalur Kereta Cepat Whoosh Gempolsari Kec Bandung Kulon Kota Bandung. Orang tersebut terlihat berjalan tanpa APD sama sekali. Belum diketahui motif dari aksi orang https://t.co/xE8BYdLzn0,neutral
style keren koko2 (50 tahunan keknya) di whoosh Basic Navy T-Shirt Navy denim pants converse shoes LV duffel bag,neutral
Presiden Jokowi mengatakan tarif Kereta Cepat Jakarta Bandung Whoosh segera diputuskan. Tarif akan berkisar antara Rp 250 ribu sampai Rp 350 ribu. https://t.co/mWwz6hUqa4,neutral
Punten kang sekarang kereta cepat Whoosh sudah beroperasional tapi LRT,neutral
Hahaha itu siapa yang keselek kcic,neutral
Pertanyaan ke 4 Sebutkan moda transportasi yang bisa diakses ke stasiun KCIC halim.. jawab secara lengkap ya..,neutral
Bukannya kereta INKA masih pakai rel besi dan sementara kereta cepat pakai maglev? Ga apple to apple jatuhnya. Tapi ya memang sih itu goncangannya parah.,neutral
Berikut beberapa poin yang dibahas dan dievaluasi KCIC bersama Presiden Jokowi. https://t.co/MRapKkQiCM,neutral
Balik jkt Senin bsk dr bdg mending naik travel sekitar 150k apa whoosh 250k yaa??,neutral
mesen kcic dmn p,neutral
Kalo keberangkatan KCIC dari halim ke padalarang jam 20.30 ada KA Feedernya ga ya? Gw liat di google terakhir jam 19.30 apakah masi sama ges?,neutral
@gilbhas Belum kcic,neutral
@karimnas_ Opini jelek. Oke mesti coba Whoosh kalau gitu,neutral
@andrianiann_ Kereta semi cepat ini ya mbak An?,neutral
@bgsbudp Lahh banyak kakkkkk cobain kak main ke tanah abang mayestik tamcit trs naik whoosh ke bdg Lo pasti bakalan nemu buanyakkk bgt cewe Malay cantik2,neutral
bisa gasi whoosh rute nya sampe surabaya baru 4 jam jalan aja udah 3 menu makanan yang gua pesen saking gatau lagi mau ngapain selain makan https://t.co/YAYk8HLDBx,neutral
Share info dong. Moda transportasi apa yang paling efisien dan reliable dari stasiun KCIC Halim ke Bandara Soekarno Hatta? Tks.,neutral
saatnya ngilang lagi whoosh,neutral
Loh lea skrng kerja di kcic,neutral
Pembatalan dan perubahan jadwal tiket Kereta Cepat Jakarta-Bandung kini bisa dilakukan online. KCIC menjelaskan langkah-langkah dan syaratnya. https://t.co/FLFVJXnw2Z,neutral
Ganti ke LRT aja pak sampai ke stasiun whoosh...,neutral
Temen-temen tanyarl boleh minta bantuan untuk isi kuesioner aku engga? Nanti linknya aku drop di reply. Aku butuh banyak responden untuk TA aku mohon bantuannya ya teman-teman Ketentuan: - Pernah menggunakan layanan Whoosh,neutral
CEPET CEPET AMAT MAU NGALAHIN KERETA WHOOSH YA,neutral
Peta Transportasi Massal Bandung Raya Sudah Diperbarui! Apa saja yang baru di versi Oktober 2023 ini? KA Feeder Whoosh Shuttle St. Tegalluar Rute baru dan perubahan kode TMB Update tarif Petanya bisa dilihat di https://t.co/UFJ1b6UX0E ya! https://t.co/awloAIajHc,neutral
meskipun akhir-akhir ini aku sering naik whoosh untuk wisata aku tetep prefer KAJJ. di mataku whoosh lebih cocok untuk keperluan kerja/dinas yang emang butuh waktu commuting singkat,neutral
Geger berdar info harga tiket Whoosh Rp300 ribu-Rp500 ribu ini tanggapan KCIC https://t.co/jeVa9MPf2P,neutral
reschedule whoosh sat set sih tapi tiket dipotong 25%,neutral
WTS KCIC Whoosh (1 Tiket) Halim -&gt,neutral
@Buruh_Negeri_ Ya logika aja sekrup kayak gitu buat lari 350km/ jam kan yaaaa njepat... jelas bukan Whoosh lah. Mikir.,neutral
@ramengvrl jaktim punya stasiun kereta cepat sama bandara jaksel? https://t.co/1dZRAT9XAY,neutral
menanti whoosh lewat. https://t.co/LoAiB3Wjjy,neutral
 Kereta Cepat Whoosh Bocor Faktanya tidak mengalami kebocoran. Pihak KCIC telah membantah kabar tersebut dan memberikan keterangan bahwa air yang membasahi gerbong kereta disebabkan tampias air hujan saat pintu terbuka menunggu penumpang untuk masuk bukan karena https://t.co/eAUfxP2gGG,neutral
hari ini pertama kalinya nyobain pulang ke kos naik LRT dari stasiun whoosh halim dan udah melalukan satu kebodohan: salah turun stasiun,neutral
Kementerian BUMN Bantah Tarif Dinamis Kereta Cepat Akibat Sepi Penumpang https://t.co/s9OO4z2UUR,neutral
Mau Nonton Kick Off BRI Liga 1 di Bandung? Beli Tiket Whoosh dan Top Up BRIZZI di BRImo: PT Bank Rakyat Indonesia (Persero) Tbk kembali menjadi sponsor utama dalam perhelatan kompetisi sepak bola teratas Indonesia BRI Liga 1 untuk musim 2024/2025. https://t.co/hktKf5EdpL https://t.co/q4PJr4FP5I,neutral
Karena sering naik Whoosh tips buat dapat jendela besar: Jakarta - Bandung pilih angka ganjil Bandung - Jakarta pilih angka genap,neutral
Gw udah bbrp naik whoosh gw jadi ngerti kenapa pramugari nya harus bisa bhs cina Krn masinisnya semua Cina.. gw pernah jalan dari tegal Luar dan disini gw liat bbrp masinis cina semua.. gak tau deh apakah ikutan seleksi di KAI atau ada privilage,neutral
dah nyoba naik whoosh aj bg https://t.co/fbGOmipZbv,neutral
memang solusi dari semuanya itu kalau seoul jakarta bisa pake whoosh,neutral
Oalaahh sumpah bahas ini sama suami kayak ga mungkin pake mobil.. kita sampe cek flight KJT-YIA KJT-JOG ga ada jadwal.. kita pikir naik whoosh ke halim dari padalarang trus HLP-YIA atau HLP-JOG tp cek flight ga ada juga.. yaudah kita mikirnya pake privat jet kali dr BDO ,neutral
Whoosh abis sampe sore Kereta Parahyangan abis sampe malam Travel penuh sampe jam 13:00 Long weekend. Kebayang besok di bdg kayak gimana.. https://t.co/VJZA70aVkm,neutral
@dehikm Iya. Kalo mau secepat 150 km harus bikin track baru dan ala KCIC urug lembah (jembatan) dan gali gunung biar gak berkelok2 dan naik turun.,neutral
Whoosh cobain kereta cepat dan pesannya lewat BRImo. Tentunya di Bandung ingin sekali ke tempat terkenalnya seperti jalan Braga ataupun ke Lembang. Tak lupa mencoba kuliner dan street foodnya #BRImoMudahSerbaBisa @ozifaozi16 @wineediar_ @deyinps @yourtami97 @elylsian https://t.co/zmKe0FWUNJ,neutral
@YourDearCrush98 Selamat pagi Kak. Mohon maaf saat ini KA Feeder dari Stasiun Bandung hanya melayani penumpang Kereta Cepat Whoosh ke Stasiun Padalarang. Bila Kakak memiliki tiket keberangkatan dari Stasiun Tegalluar maka belum bisa menggunakan KA Feeder ,neutral
Kemarin arus balik gratis hingga kebocoran gerbong Whoosh https://t.co/1r2kh4rmE3,neutral
wtb 2 tiket kcic 23 november jam 19:40 tegalluar ke halim pls #zonauang,neutral
Mulai 06 April 2024 pukul 06.00 s.d 22.00 WIB DIBUKA Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar / angkutan barang. https://t.co/TjxvVJAB6p,neutral
9.33 dr Moxy Bandung 11.33 sampe Cawang ojek-feeder-whoosh-lrt,neutral
kalo ga kebagian whoosh mending naik travel cititrans dh nyaman betul kursiny berasa jd idol berapa jam wkwk,neutral
Fyi aja nih Sob khusus pembatalan secara online hanya dapat dilakukan untuk pembelian melalui aplikasi Whoosh atau web https://t.co/5GulMaaaB7. Share dan save postingan ini ya Sob! #Whoosh #KeretaCepat #NgeWhooshAja,neutral
Kereta Cepat Whoosh Siapkan 48 Perjalanan Jelang Libur Panjang https://t.co/i1Goss729k,neutral
Definisi hari apes ga ada di kalender ya. Hari minggu niat balik dari bandung ke bekasi. Udah sampai stasiun padalarang zonk keabisan tiket KCIC. Alhasil naik mobil lah kita tapi baru masuk tol udah stress duluan ngeliat maps merah semua sampe cikampek.,neutral
Aing bisa memprediksikan kehiruk pikukan whoosh tiap harinya bisa nganalisa gerbong dan seat mana yang nyaman tapi aing ga bisa memprediksi lokasi mana yang ada bocil tantrum https://t.co/FiH4Ir3D4v,neutral
Ini tiket whoosh buat awal november bgt keluar kapan siiii butuh buat tgl 1-2 bjir????,neutral
Bawa konsumen ke stasiun kcic di gorowok ku ojeg pangkalan cimencrang suruh transit. Piraku konsumen objek kapital nasional eleh ku ojeg pangkalan ,neutral
@gan_deden bisi whoosh na teu payu?,neutral
detikers mau naik Kereta Cepat Whoosh? Begini nih cara menuju stasiun KCJB di Halim dengan LRT Jabodebek TransJakarta atau akses dengan kendaraan pribadi. https://t.co/Ec7Nu2nVP6,neutral
whoosh! melesat ke pangkuan kursi no. 7.,neutral
laina naek kcic ath atau teu sanggup mayarna upss,neutral
Balik naik whoosh senin pagi kira kira nyampek kantor telat banget ga ya?,neutral
Gimana mau merasakan pelayanan masyarakat kalau segala sesuatunya pengen dilayani khusus..biasa aja lah.. https://t.co/Ftvi7oVpfi DPR hari ini meneken nota kesepahaman dengan PT Kereta Api Indonesia (KAI) dan PT Kereta Cepat Indonesia-China (KCIC).,neutral
Tenjo - Tanjung sari harusnya ada Whoosh,neutral
Stasiun whoosh keliatan banget ternyata dari sini https://t.co/hb3ajMjCsn,neutral
Cara Refund Tiket Kereta Cepat Whoosh Tanpa Ribet Panduan Lengkap dan Syaratnya! https://t.co/zb3WMjuXj9,neutral
Top 3: Rincian Terbaru Harga Tiket Kereta Cepat Whoosh Jam Sibuk Lebih Mahal https://t.co/MYnG6MSNps #Bisnis,neutral
Tok! Tiket kereta cepat Whoosh resmi dijual Rp300.000 https://t.co/2hK8x8Jiwj,neutral
Long weekend naik Whoosh bayarnya di Dan+Dan! Jadi makin gampang dan dekat #AyokeDanDan #BayarWhooshdiDanDan #DanDanIndonesia https://t.co/2ZckB7qPyw,neutral
ni orang gajelas. dikasih tau tiket paling murah di whoosh malah dibilang emang mau beli? lah argumen lo gadanta anj,neutral
gw nggak pernah keberatan dibilang bujer IKN/Jalan Tol Sumatera/Kereta Cepat/LRT/IKN dikatain tukang akrobat buat ngebelain pun nggak masalah. gw cuma pengen liat itu barang jadi sebelum gw mati.,neutral
Udah nyoba berbagai opsi soetta bandung kyk 1. Travel soetta-bdg 2. KRL soetta-Argo Parahyangan 3. KRL soetta-LRT Jabodebek-KCIC 4. Damri soetta-KCIC Yang paling nyaman pake travel memang tp klo mau murah pake Gopar trus nyambung krl soetta. Andaikan KCIC di dukuh atas :) https://t.co/WcPEQq3KCS,neutral
Bayangin stasiun kcic samping fx abis teatheran balik bandung,neutral
@_dickyprayogi Nama aplikasinya Whoosh - Kereta Cepat.,neutral
@harryge_ Di Prancis kota yang sudah terhubung dengan HSR/T tidak boleh ada layanan penerbangan lagi. Semua harus menggunakan kereta cepat. Di negara lain itu perbandingannya itu kayak gitu bukan dengan travel.,neutral
Stasiun Kereta Cepat Whoosh Karawang Beroperasi pada Awal Tahun 2025 https://t.co/QSlLWuAMJV via @nawacit4,neutral
yg pernah naek whoosh di halim bisa parkir inap motor gasi?,neutral
Soal Bantal Dicuri KCIC Telah Kantongi Data Pelaku dari Hasil 44 CCTV di Kereta https://t.co/y7phwIUvCf,neutral
Yang dari bandung bisa naik kcic. Dari kcic halim ke venue lumayan dekat https://t.co/f86nPybzTm https://t.co/NkYZK92ekH,neutral
OKR berubah dengan cepat spt whoosh. Bulan terakhir &amp,neutral
Pembangunan Stasiun Karawang sudah rampung tapi baru bisa beroperasi penuh 2025. https://t.co/dSKIlp89XY,neutral
Kayaknya bisa dicoba nih di KCIC Swoosh,neutral
KCIC Masih Jual Tiket Langganan Kereta Cepat Whoosh Harga Miring https://t.co/9MeGXP4IE9,neutral
Ini Penyebab Stasiun Kereta Cepat Karawang Belum Bisa Digunakan https://t.co/EDJCaD1VkV,neutral
@jekijack Jadi nyobaan Whoosh urang wae acan. Aminn nuhuunnn,neutral
Kayaknya cuma gw aja hari ini ke bandung cuma buat meeting. Yang lain pada siap2 konser SO7 udah ready outfitnya pas ketemu di kereta cepat.,neutral
Kereta Cepat 'Whoosh' Jakarta Bandung telah diresmikan kemarin. Warga kini beramai-ramai mencoba pengalaman secara gratis. detikers ada yang sudah coba? https://t.co/RVN8JV03IP,neutral
Ya Allah udah sampe stasiun kcic halim masih 50 menit lg keretanya,neutral
Mulai 06 April 2024 pukul 06.00 s.d 22.00 WIB DIBUKA Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/NsXFGLIR3b,neutral
p ada yg mau naik kcic bareng ga besok,neutral
Padahal dari GBLA ke stasiun KCIC Tegaluar deket,neutral
@piyopikavet Namanya jg karyawan KCIC,neutral
KAI: Pinjaman Rp 6 9 T dari China Buat Bayar Utang Kontraktor Whoosh https://t.co/YF82p3M0lm,neutral
hah? whoosh ada bantalnya?,neutral
Feeder kereta menuju Whoosh 🇮🇩 https://t.co/jm1xMoPH9C,neutral
Viral Becak Motor Dimodifikasi Mirip Whoosh Netizen: Kereta Cepat Indonesia Cimahi https://t.co/3XWIj1WKtT,neutral
PT KCIC membantah tuduhan bahwa aliran transaksi kereta cepat dikuasai oleh Bank China. https://t.co/Gp3kmhfLhM,neutral
Kereta Api Cepat Jakarta - Bandung. Whoosh @KeretaCepatID https://t.co/N9hARfLJNn,neutral
baliknya pake whoosh apa ya?,neutral
 GUYS ada yg ngerantau di bekasi atau anak bekasi? kalo mau ke bandara soekarno hatta kalian dr bekasi naik apa ya? bisa naik kereta cepat ga?,neutral
Kek anjir temen lo udah pada whoosh kenceng bener yang study lah yang pindah career lah yang level up in their job lah. Me? I m feeling alive when i m in the mindst of concert ticket war.,neutral
Halo Perumahan Batununggal ada kode keras nih dari KCIC masak kalian gak ngerti sih ?????,neutral
@nomadennn09 Jalan masuk stasiun kcic halim,neutral
Pecelele bawah rel whoosh leuwigajah cimohai https://t.co/JBjajTSdip,neutral
naik whoosh keberangkatan terakhir vibesnya kaya naik train to busan,neutral
Kira-kira apa lagi kesamaan Kereta Cepat Whoosh dengan Pesta Bola Dunia U-17 2023? Komen di bawah yaa! #Whoosh #KeretaCepatPunyaIndonesia #KeretaCepatUntukIndonesiaMaju,neutral
Memperingati Hari Disabilitas Internasional KCIC berkolaborasi dengan Pemprov Jawa Barat memfasilitasi 100 penyandang disabilitas yang tergabung dalam Motor Disable Federation (Modif) Indonesia untuk mencoba kereta cepat Whoosh pada Minggu 3 Desember 2023. #BeritaSonora https://t.co/LAEO4fiWnd,neutral
kcic : kereta cepat indonesia cepat,neutral
Ga kebayang gw se stress apa ni ke bandung sabtu2. Challenge pertama: nyampe stasiun kcic Challenge kedua: stasiun bandung tsm. Karena bareng nabe maka harus mobilan.,neutral
Stasiun KCIC Halim https://t.co/eF1dF2uDwF,neutral
Jan: nunggu data skripsi Feb: starting as kaum komuter jakarta Mar: still commuting Apr: Break up~ May: Jogja era (jadi asisten dadakan bapak LDS) Jun: Laos 🇱🇦🇱🇦 Jul: Menunggu sempro Agu: Sempro Hoyofest bolak balik jakarta Sep: Kanada whoosh Oct: Being a shoujo main chara~,neutral
Berikut beberapa berita populer Money https://t.co/4VOOkFAPN4 mulai dari cara mengecek rekening penipu secara online hingga lowongan kerja KCIC dan Pegadaian. https://t.co/8kXnrj3IV1,neutral
Pengurangan jadwal perjalanan KA Argo Parahyangan yang selama ini disebut-sebut sebagai pesaing Kereta Cepat Whoosh ini. https://t.co/t9vV8Qj9bb,neutral
@ongisepur Betul promo khusus HUT ke-8 KCIC. https://t.co/vjZ7Y1wbST,neutral
Intensitas Hujan Tinggi KCIC Batasi Kecepatan Kereta Cepat Whoosh https://t.co/tAZLsgL0dq,neutral
China menang = Penurunan bunga utang kcic,neutral
GW NYAMPE WHOOSH PASTI KERETA GW UDAH BERANGKAT,neutral
KCIC imbau penumpang kereta cepat Whoosh datang 30 menit sebelum kereta berangkat untuk memastikan keselamatan dan keamanan penumpang. https://t.co/wFXRXIsEkX,neutral
Jadi masih cepetan whoosh atau ? https://t.co/mStDnkUg1z,neutral
Whoosh masih promo gak ya,neutral
@LvpaNama Halo Sob! Parkir di setiap Stasiun Whoosh sudah tersedia ya. Kamu pun bisa simpan kendaraan di stasiun dengan tarif parkir kumulatif sesuai waktu/lama kendaraan di stasiun.,neutral
Pemerintah telah menghapus proyek Kereta Semi Cepat Jakarta - Surabaya dari daftar Proyek Strategis Nasional (PSN). Di sisi lain proyek kereta cepat Bandung - Surabaya dipastikan terus berlanjut studinya,neutral
bisa ga ya ada whoosh jkt - smg GW RASANYA PGN BOLAK BALIK AJG,neutral
China Resmi Terlibat dalam Proyek Kereta Cepat Jakarta-Surabaya https://t.co/v2FJi3eptz,neutral
hari ini yg rumahnya deket kcic,neutral
aku terlalu cikuray untuk kamu yg whoosh,neutral
PT KCIC Terapkan Tarif Dinamis Pada Kereta Cepat Jakarta-Bandung https://t.co/r9QQa5o37S #NusantaraSiang #Whoosh #KCIC #KeretaCepat #KCJB #TarifKereta #NusantaraTV #NTVNews https://t.co/nwDw4qbPfC,neutral
@rakunir Halo Sobat #Whoosh! Apabila tanggal maupun hari yang ingin dipilih belum tersedia maka mohon ditunggu serta dicek secara berkala.,neutral
KCIC dan Dishub Jabar Kini Sediakan Layanan Intermoda BRT Bus Listrik di Stasiun Whoosh Tegalluar https://t.co/8aVZWNcqrm,neutral
Gue emang sering commute bdg-jkt naik whoosh. Gak pernah seumur2 minuman di atas meja bergeser ke kanan. https://t.co/BwxoJhuOqa,neutral
Pak @prabowo mengapa Pak @jokowi lbh memilih KCIC &amp,neutral
Whoosh atau bahkan Shinkansen aja ga ada apa2nya sama ini wkwk,neutral
Terimakasih kcic flesbek jaman nganter tamu selama di beijing naik ditie transfer ke line bandara pakai feeder kaya beginian pas musim dingin setelan jaket bomber dn kupluk wkwk https://t.co/yRwLx6VWmA,neutral
LRT Jabodebek Bekasi Line Whoosh Feeder-nya Whoosh Commuter Lokal Garut + Lokal Walahar Commuter Cikarang Line https://t.co/tlqsw9vVgn,neutral
Arti di Balik Nama Whoosh Kereta Cepat Jakarta-Bandung | SINAU https://t.co/jo7b6cxZ7Z,neutral
Pemprov Jabar Usul Ada Promo Whoosh untuk Penonton Piala Dunia U-17 https://t.co/aRYKTImOkZ,neutral
KCIC gelar tender jasa perpanjangan Whoosh ke Surabaya Dalam rangka perpanjangan layanan Kereta Cepat Whoosh ke Surabaya KCIC menggelar tender pengadaan jasa konsultan untuk penyusunan studi kelayakan proyek tersebut. Pendaftaran tender ini ditutup kemarin (9/1). Proyek https://t.co/csKn5GzxHe,neutral
Naik sih boleh kcic tapi makan pagi siang tetep sari roti sisa 4 hari lalu. MAKKK mau di manapun perjalanannya Wirda dan roti tidak bisa terpisahkan. Asa males makan nasi kalau lagi ga di rumah tuh ‍ https://t.co/Lw1fvYneHW,neutral
Mulai 06 April 2024 pukul 06.00 s.d 22.00 WIB DIBUKA Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/xr0kxjEDy2,neutral
di kcic kyk orang bego nungguin gojek kaga dapet2,neutral
Pengamat Politik Dapat Bocoran Ada Eks Gubernur Jakarta Naik Whoosh Menuju ke Bandung Malam Ini Anies Baswedan? #PilkadaJawaBarat https://t.co/v9d7vT0HBr,neutral
Beli tiket whoosh hari H masih mungkin dapat ga sih? Atau harus kyk beli Argo Parahiyangan war jauh2 hari? Terimakasih ,neutral
Inilah jadwal rute hingga harga kereta cepat Whoosh Jakarta ke Bandung lengkap tahun 2024. https://t.co/GIiqDzweNI,neutral
Mulai 06 April 2024 pukul 06.00 s.d 22.00 WIB DIBUKA Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/is2EMyJP5L,neutral
Baru tau kcic paling murah 275rb ,neutral
Dear @infobdg Mohon bantuannya Barangkali ada yang menemukan sebuah koper berwarna hitam di area stasiun KCIC padalarang / Halim / tegaluar Koper medium berwarna hitam Mohon bantuannya ,neutral
kalo naik whoosh arah tegalluar mending duduk di sebelah mana ya biar bisa dapet view telyu!,neutral
Sayangi Nyawa Lewat Cara Sederhana Halo Sobat #Whoosh! Mimin mau ngingetin lagi soal pentingnya memperhatikan garis putih di peron. https://t.co/UOC1MkO4no,neutral
